dps,trinketname,ilevel,chestbonus
622273,Stat_Stick_Haste_,900,false
622234,Mark_of_Dargrul_,900,false
622141,ThriceAccursed_Compass_,900,false
622047,Eye_of_Command_,885,false
621983,Eye_of_Command_,885,true
621793,Nightmare_Egg_Shell_,905,false
621389,Eye_of_Skovald_,890,false
621234,Chaos_Talisman_,890,false
621051,Fearless_Combatants_Insignia_of_Conquest_,920,false
620943,Stat_Stick_Vers_,895,false
620877,Stat_Stick_Mastery_,895,false
620816,Stormsinger_Fulmination_Charge_,900,false
620769,Memento_of_Angerboda_,895,false
620633,Bloodthirsty_Instinct_,885,false
620561,Stat_Stick_Crit_,895,false
620466,Mark_of_Dargrul_,895,false
620398,ThriceAccursed_Compass_,895,false
620320,Eye_of_Command_,880,true
620143,Caged_Horror_,890,false
619892,Nightmare_Egg_Shell_,900,false
619626,Chaos_Talisman_,885,false
619569,Fury_of_the_Burning_Sky_,920,false
619495,Fearless_Gladiators_Insignia_of_Conquest_,915,false
619404,Fearless_Combatants_Insignia_of_Conquest_,915,false
619209,Stat_Stick_Mastery_,890,false
619172,Stat_Stick_Vers_,890,false
619064,Chrono_Shard_,895,false
618923,Hunger_of_the_Pack_,890,false
618868,Memento_of_Angerboda_,890,false
618831,Elementium_Bomb_Squirrel_Generator_,910,false
618800,Mark_of_Dargrul_,890,false
618773,Swarming_Plaguehive_,920,false
618708,Stat_Stick_Haste_,890,false
618621,Eye_of_Command_,875,true
618469,Unstable_Horrorslime_,865,false
618390,Nightmare_Egg_Shell_,895,false
618177,Arcanogolem_Digit_,885,false
618042,Fearless_Gladiators_Insignia_of_Conquest_,910,false
617881,Oakhearts_Gnarled_Root_,915,false
617683,Eye_of_Skovald_,880,false
617600,Fury_of_the_Burning_Sky_,915,false
617588,Stormsinger_Fulmination_Charge_,890,false
617568,Ethereal_Urn_,885,false
617499,Memento_of_Angerboda_,885,false
617385,The_Devilsaurs_Bite_,915,false
617341,Mark_of_Dargrul_,885,false
617250,Tempered_Egg_of_Serpentrix_,895,false
617168,Eye_of_Command_,870,true
617107,Eye_of_Command_,870,false
617077,Caged_Horror_,880,false
616835,Nightblooming_Frond_,910,false
616793,Nightmare_Egg_Shell_,890,false
616585,Chaos_Talisman_,875,false
616475,Oakhearts_Gnarled_Root_,910,false
616426,Eye_of_Skovald_,875,false
616324,Fury_of_the_Burning_Sky_,910,false
616298,Arcanogolem_Digit_,880,false
616156,Bloodstained_Handkerchief_,920,true
616127,Bloodthirsty_Instinct_,870,false
616094,Vindictive_Gladiators_Badge_of_Conquest_,920,false
616078,Vindictive_Gladiators_Accolade_of_Conquest_,920,false
616060,Nether_Conductors_,920,false
616049,Stormsinger_Fulmination_Charge_,885,false
616015,Stat_Stick_Mastery_,880,false
615987,Fearless_Gladiators_Accolade_of_Conquest_,920,false
615937,Chrono_Shard_,885,false
615853,Eye_of_Command_,865,true
615824,Eye_of_Command_,865,false
615696,Stat_Stick_Haste_,880,false
615629,The_Devilsaurs_Bite_,910,false
615588,Hunger_of_the_Pack_,880,false
615447,Caged_Horror_,875,false
615236,Tempered_Egg_of_Serpentrix_,890,false
615186,Nightblooming_Frond_,905,false
615036,Nightmare_Egg_Shell_,885,false
614887,Fearless_Gladiators_Insignia_of_Conquest_,900,false
614851,Fury_of_the_Burning_Sky_,905,false
614810,Chaos_Talisman_,870,false
614707,Bloodthirsty_Instinct_,865,false
614613,Ethereal_Urn_,875,false
614537,Stormsinger_Fulmination_Charge_,880,false
614500,Vindictive_Combatants_Accolade_of_Conquest_,915,false
614410,Fearless_Combatants_Badge_of_Conquest_,915,false
614383,Arcanogolem_Digit_,875,false
614352,Vindictive_Combatants_Badge_of_Conquest_,915,false
614330,Bloodstained_Handkerchief_,915,false
614318,Arans_Relaxing_Ruby_,905,false
614286,Hunger_of_the_Pack_,875,false
614252,Vindictive_Gladiators_Badge_of_Conquest_,915,false
614225,Fearless_Gladiators_Badge_of_Conquest_,915,false
614191,Fearless_Combatants_Accolade_of_Conquest_,915,false
614119,Elementium_Bomb_Squirrel_Generator_,895,false
614104,Stat_Stick_Crit_,875,false
613741,Caged_Horror_,870,false
613635,Entwined_Elemental_Foci_,895,false
613613,Oakhearts_Gnarled_Root_,900,false
613568,Vindictive_Gladiators_Insignia_of_Conquest_,895,false
613461,Nightblooming_Frond_,900,false
613415,Eye_of_Skovald_,865,false
613321,Fury_of_the_Burning_Sky_,900,false
613073,Ethereal_Urn_,870,false
613036,Stat_Stick_Mastery_,870,false
612956,Memento_of_Angerboda_,870,false
612926,Stat_Stick_Crit_,870,false
612872,Mark_of_Dargrul_,870,false
612817,Elementium_Bomb_Squirrel_Generator_,890,false
612720,Vindictive_Combatants_Accolade_of_Conquest_,910,false
612696,Vindictive_Combatants_Badge_of_Conquest_,910,false
612684,Bloodstained_Handkerchief_,910,false
612636,Vindictive_Gladiators_Accolade_of_Conquest_,910,false
612586,Arans_Relaxing_Ruby_,900,true
612555,Swarming_Plaguehive_,900,false
612549,Vindictive_Gladiators_Badge_of_Conquest_,910,false
612510,Caged_Horror_,865,false
612496,Convergence_of_Fates_,910,false
612391,Vindictive_Gladiators_Insignia_of_Conquest_,890,false
612350,Darkmoon_Deck_Dominion_,865,false
612128,Fearless_Gladiators_Insignia_of_Conquest_,890,false
611984,Fury_of_the_Burning_Sky_,895,false
611929,Tempered_Egg_of_Serpentrix_,880,false
611831,Ethereal_Urn_,865,false
611632,Nightblooming_Frond_,895,false
611584,Chrono_Shard_,870,false
611551,Stormsinger_Fulmination_Charge_,870,false
611531,Stat_Stick_Haste_,865,false
611487,Arans_Relaxing_Ruby_,895,false
611409,Arans_Relaxing_Ruby_,895,true
611341,Stat_Stick_Crit_,865,false
611034,Fearless_Combatants_Insignia_of_Conquest_,885,false
611022,Arcanogolem_Digit_,865,false
611009,Bloodstained_Handkerchief_,905,true
611001,Nightmare_Egg_Shell_,870,false
610997,Fearless_Gladiators_Accolade_of_Conquest_,905,false
610967,Vindictive_Gladiators_Badge_of_Conquest_,905,false
610920,Vindictive_Combatants_Badge_of_Conquest_,905,false
610876,Convergence_of_Fates_,905,false
610847,Vindictive_Gladiators_Insignia_of_Conquest_,885,false
610762,Fearless_Gladiators_Insignia_of_Conquest_,885,false
610658,Entwined_Elemental_Foci_,885,false
610360,Chrono_Shard_,865,false
610271,Icon_of_Rot_,915,false
610139,Tempered_Egg_of_Serpentrix_,875,false
610091,Arans_Relaxing_Ruby_,890,true
610073,Nightblooming_Frond_,890,false
609704,Oakhearts_Gnarled_Root_,885,false
609574,Fury_of_the_Burning_Sky_,885,false
609537,Fearless_Combatants_Insignia_of_Conquest_,880,false
609489,Nightmare_Egg_Shell_,865,false
609414,Tirathons_Betrayal_,900,false
609355,Fearless_Gladiators_Badge_of_Conquest_,900,false
609336,Vindictive_Combatants_Badge_of_Conquest_,900,false
609300,Nether_Conductors_,900,false
609290,Convergence_of_Fates_,900,false
609254,Bloodstained_Handkerchief_,900,false
609150,Entwined_Elemental_Foci_,880,false
609048,Swarming_Plaguehive_,885,false
608720,Icon_of_Rot_,910,false
608644,Arans_Relaxing_Ruby_,885,true
608555,Vindictive_Gladiators_Insignia_of_Conquest_,875,false
608439,Fearless_Gladiators_Insignia_of_Conquest_,875,false
608149,Fury_of_the_Burning_Sky_,880,false
608004,Fearless_Combatants_Accolade_of_Conquest_,895,false
607976,Fearless_Gladiators_Badge_of_Conquest_,895,false
607927,Vindictive_Gladiators_Badge_of_Conquest_,895,false
607905,Vindictive_Combatants_Badge_of_Conquest_,895,false
607865,Nether_Conductors_,895,false
607852,Fearless_Combatants_Badge_of_Conquest_,895,false
607810,Tirathons_Betrayal_,895,false
607765,Entwined_Elemental_Foci_,875,false
607614,Arans_Relaxing_Ruby_,880,true
607500,Arans_Relaxing_Ruby_,880,false
607357,Fearless_Gladiators_Insignia_of_Conquest_,870,false
607202,Oakhearts_Gnarled_Root_,875,false
607139,Nightblooming_Frond_,880,false
607021,Fury_of_the_Burning_Sky_,875,false
606866,The_Devilsaurs_Bite_,875,false
606716,Arans_Relaxing_Ruby_,875,false
606643,Entwined_Elemental_Foci_,870,false
606613,Fearless_Gladiators_Accolade_of_Conquest_,890,false
606541,Vindictive_Combatants_Accolade_of_Conquest_,890,false
606500,Bloodstained_Handkerchief_,890,true
606456,Fearless_Gladiators_Badge_of_Conquest_,890,false
606411,Tirathons_Betrayal_,890,false
606386,Vindictive_Combatants_Badge_of_Conquest_,890,false
606334,Nether_Conductors_,890,false
606213,Vindictive_Gladiators_Insignia_of_Conquest_,865,false
606121,Fearless_Combatants_Insignia_of_Conquest_,865,false
605917,The_Devilsaurs_Bite_,870,false
605725,Swarming_Plaguehive_,870,false
605555,Icon_of_Rot_,895,false
605529,Arans_Relaxing_Ruby_,870,false
605255,Entwined_Elemental_Foci_,865,false
605214,Fearless_Gladiators_Badge_of_Conquest_,885,false
605183,Fearless_Combatants_Accolade_of_Conquest_,885,false
605137,Fearless_Combatants_Badge_of_Conquest_,885,false
605090,Vindictive_Combatants_Accolade_of_Conquest_,885,false
605068,Vindictive_Gladiators_Badge_of_Conquest_,885,false
605037,Convergence_of_Fates_,885,false
604953,Vindictive_Combatants_Badge_of_Conquest_,885,false
604747,Arans_Relaxing_Ruby_,865,false
604606,Icon_of_Rot_,890,false
604306,Nightblooming_Frond_,870,false
603868,Bloodstained_Handkerchief_,880,true
603829,Vindictive_Combatants_Badge_of_Conquest_,880,false
603816,Fearless_Gladiators_Accolade_of_Conquest_,880,false
603777,Icon_of_Rot_,885,false
603757,Vindictive_Combatants_Accolade_of_Conquest_,880,false
603753,Tirathons_Betrayal_,880,false
603703,Vindictive_Gladiators_Badge_of_Conquest_,880,false
603690,Spontaneous_Appendages_,920,false
603032,Nightblooming_Frond_,865,false
602825,Spontaneous_Appendages_,915,false
602783,Vindictive_Combatants_Badge_of_Conquest_,875,false
602765,Spiked_Counterweight_,915,false
602604,Fearless_Combatants_Accolade_of_Conquest_,875,false
602575,Tirathons_Betrayal_,875,false
602538,Bloodstained_Handkerchief_,875,true
602527,Fearless_Gladiators_Accolade_of_Conquest_,875,false
602441,Nether_Conductors_,875,false
602239,Spiked_Counterweight_,910,false
601906,Icon_of_Rot_,875,false
601616,Spiked_Counterweight_,905,false
601432,Nether_Conductors_,870,false
601417,Fearless_Gladiators_Accolade_of_Conquest_,870,false
601336,Tirathons_Betrayal_,870,false
601311,Vindictive_Gladiators_Badge_of_Conquest_,870,false
601267,Vindictive_Combatants_Accolade_of_Conquest_,870,false
601167,Fearless_Combatants_Badge_of_Conquest_,870,false
601163,Spiked_Counterweight_,900,false
601112,Icon_of_Rot_,870,false
600642,Spontaneous_Appendages_,900,false
600418,Spiked_Counterweight_,890,false
600337,Darkmoon_Deck_Immortality_,865,false
600295,Nether_Conductors_,865,false
600254,Convergence_of_Fates_,865,false
600227,Tirathons_Betrayal_,865,false
600206,Fearless_Combatants_Accolade_of_Conquest_,865,false
600187,Fearless_Combatants_Badge_of_Conquest_,865,false
600147,Bloodstained_Handkerchief_,865,false
599997,Vindictive_Gladiators_Accolade_of_Conquest_,865,false
599642,Spiked_Counterweight_,880,false
599581,Natures_Call_,920,false
599175,Spiked_Counterweight_,875,false
598960,Spiked_Counterweight_,870,false
598390,Vindictive_Combatants_Insignia_of_Conquest_,885,false
598211,Spontaneous_Appendages_,885,false
597902,Natures_Call_,900,false
597656,Natures_Call_,895,false
597145,Spontaneous_Appendages_,875,false
596740,Vindictive_Combatants_Insignia_of_Conquest_,875,false
596280,Spontaneous_Appendages_,870,false
595779,Natures_Call_,875,false
595623,Vindictive_Combatants_Insignia_of_Conquest_,870,false
595214,Natures_Call_,865,false
590113,Moonlit_Prism_,920,false
590070,Toe_Knees_Promise_,920,false
590044,Tiny_Oozeling_in_a_Jar_,920,false
590042,Windscar_Whetstone_,920,false
589950,Ravaged_Seed_Pod_,920,false
589858,Giant_Ornamental_Pearl_,915,false
589765,Figurehead_of_the_Naglfar_,920,false
589698,Mrrgrias_Favor_,920,false
589656,Tiny_Oozeling_in_a_Jar_,915,false
589600,Giant_Ornamental_Pearl_,910,false
589563,Toe_Knees_Promise_,915,false
589541,Moonlit_Prism_,915,false
589482,Windscar_Whetstone_,905,false
589450,Mrrgrias_Favor_,915,true
589425,Ravaged_Seed_Pod_,915,false
589410,Draught_of_Souls_,915,false
589396,Moonlit_Prism_,910,false
589330,Giant_Ornamental_Pearl_,900,false
589289,Mrrgrias_Favor_,910,true
589282,Naraxas_Spiked_Tongue_,905,false
589224,Toe_Knees_Promise_,910,true
589192,Figurehead_of_the_Naglfar_,910,false
589189,Toe_Knees_Promise_,910,false
589096,Figurehead_of_the_Naglfar_,905,false
589067,Faulty_Countermeasure_,910,false
589038,Tiny_Oozeling_in_a_Jar_,900,false
589024,Ravaged_Seed_Pod_,905,false
589007,Moonlit_Prism_,905,false
588995,Moonlit_Prism_,900,false
588990,Windscar_Whetstone_,900,false
588963,Giant_Ornamental_Pearl_,895,false
588916,Toe_Knees_Promise_,905,true
588912,Draught_of_Souls_,900,false
588880,Obelisk_of_the_Void_,900,false
588862,Windscar_Whetstone_,895,false
588839,Toe_Knees_Promise_,900,true
588767,Ravaged_Seed_Pod_,895,false
588757,Toe_Knees_Promise_,895,true
588705,Mrrgrias_Favor_,900,true
588654,Tiny_Oozeling_in_a_Jar_,895,false
588608,Naraxas_Spiked_Tongue_,890,false
588578,Faulty_Countermeasure_,900,false
588532,Faulty_Countermeasure_,895,false
588475,Figurehead_of_the_Naglfar_,895,false
588465,Giant_Ornamental_Pearl_,885,false
588456,Windscar_Whetstone_,890,false
588425,Toe_Knees_Promise_,890,true
588373,Moonlit_Prism_,890,false
588335,Faulty_Countermeasure_,890,false
588320,Toe_Knees_Promise_,885,true
588310,Ravaged_Seed_Pod_,890,false
588290,Draught_of_Souls_,885,false
588265,Toe_Knees_Promise_,885,false
588229,Moonlit_Prism_,885,false
588180,Ravaged_Seed_Pod_,885,false
588158,Tiny_Oozeling_in_a_Jar_,880,false
588108,Giant_Ornamental_Pearl_,880,false
588035,Windscar_Whetstone_,880,false
588015,Windscar_Whetstone_,875,false
587989,Figurehead_of_the_Naglfar_,880,false
587984,Moonlit_Prism_,880,false
587949,Tiny_Oozeling_in_a_Jar_,875,false
587915,Ravaged_Seed_Pod_,880,false
587902,Naraxas_Spiked_Tongue_,875,false
587877,Ravaged_Seed_Pod_,875,false
587852,Obelisk_of_the_Void_,875,false
587804,Draught_of_Souls_,880,false
587763,Moonlit_Prism_,870,false
587737,Windscar_Whetstone_,870,false
587725,Mrrgrias_Favor_,875,false
587709,Draught_of_Souls_,870,false
587687,Tiny_Oozeling_in_a_Jar_,870,false
587670,Naraxas_Spiked_Tongue_,870,false
587652,Mrrgrias_Favor_,880,true
587632,Ravaged_Seed_Pod_,870,false
587581,Faulty_Countermeasure_,875,false
587501,Draught_of_Souls_,865,false
587468,Toe_Knees_Promise_,865,true
587437,Ravaged_Seed_Pod_,865,false
587380,Naraxas_Spiked_Tongue_,865,false
587378,Mrrgrias_Favor_,865,false
587302,Faulty_Countermeasure_,870,false
587288,Figurehead_of_the_Naglfar_,870,false
587207,Obelisk_of_the_Void_,865,false
576617,Baseline,undefined,false
64317,Deteriorated_Construct_Core_,920,false
64223,Stat_Stick_Vers_,920,false
64001,Stat_Stick_Vers_,915,false
63174,Terrorbound_Nexus_,920,false
63795,Deteriorated_Construct_Core_,910,true
63749,Stat_Stick_Vers_,910,false
62925,Terrorbound_Nexus_,910,false
64364,Stat_Stick_Mastery_,920,false
63763,Stat_Stick_Haste_,920,false
63641,Twisting_Wind_,915,false
63474,Deteriorated_Construct_Core_,905,true
64164,Stat_Stick_Mastery_,915,false
63650,Bloodthirsty_Instinct_,920,false
63791,Chaos_Talisman_,920,false
63235,Fearless_Gladiators_Insignia_of_Conquest_,920,false
63229,Fearless_Combatants_Insignia_of_Conquest_,920,false
63210,Vindictive_Gladiators_Insignia_of_Conquest_,920,false
63599,Memento_of_Angerboda_,915,false
63241,Deteriorated_Construct_Core_,900,true
63915,Stat_Stick_Mastery_,910,false
63898,Ethereal_Urn_,910,false
63313,Bloodthirsty_Instinct_,910,false
63846,Stormsinger_Fulmination_Charge_,915,false
63031,Fearless_Gladiators_Insignia_of_Conquest_,915,false
63052,Stat_Stick_Vers_,890,false
63009,Fearless_Combatants_Insignia_of_Conquest_,915,false
61953,Oakhearts_Gnarled_Root_,920,false
63160,Twisting_Wind_,905,false
62910,Vindictive_Gladiators_Insignia_of_Conquest_,910,false
63671,Stormsinger_Fulmination_Charge_,910,false
63070,Bloodthirsty_Instinct_,900,false
62876,Fearless_Combatants_Insignia_of_Conquest_,910,false
62364,Terrorbound_Nexus_,895,false
62363,Caged_Horror_,920,false
61825,Oakhearts_Gnarled_Root_,915,false
63177,Memento_of_Angerboda_,905,false
62359,Caged_Horror_,915,false
63236,ThriceAccursed_Compass_,910,false
62736,Vindictive_Gladiators_Insignia_of_Conquest_,905,false
62748,Fearless_Combatants_Insignia_of_Conquest_,905,false
62740,Stat_Stick_Vers_,880,false
62712,Fearless_Gladiators_Insignia_of_Conquest_,905,false
63033,Arcanogolem_Digit_,910,false
63386,Stat_Stick_Mastery_,895,false
63116,Nightmare_Egg_Shell_,920,false
63319,Ethereal_Urn_,895,false
62954,Stat_Stick_Haste_,910,false
62216,Caged_Horror_,910,false
62864,Eye_of_Command_,920,false
62594,Vindictive_Gladiators_Insignia_of_Conquest_,900,false
62128,Terrorbound_Nexus_,885,false
61480,Eye_of_Skovald_,920,false
62695,Bloodthirsty_Instinct_,890,false
62850,Arcanogolem_Digit_,905,false
62889,Chrono_Shard_,910,false
62635,Deteriorated_Construct_Core_,885,false
63182,Ethereal_Urn_,890,false
62869,Hunger_of_the_Pack_,920,false
62601,Deteriorated_Construct_Core_,885,true
62438,Vindictive_Gladiators_Insignia_of_Conquest_,895,false
62464,Fearless_Combatants_Insignia_of_Conquest_,895,false
62710,Eye_of_Command_,915,true
62885,ThriceAccursed_Compass_,900,false
62668,Eye_of_Command_,915,false
62768,Chrono_Shard_,905,false
61975,Terrorbound_Nexus_,880,false
62879,Chaos_Talisman_,905,false
62575,Twisting_Wind_,890,false
62999,Stat_Stick_Mastery_,885,false
63005,Stormsinger_Fulmination_Charge_,890,false
62006,The_Devilsaurs_Bite_,915,false
62305,Fearless_Combatants_Insignia_of_Conquest_,890,false
62443,Deteriorated_Construct_Core_,880,true
62313,Fearless_Gladiators_Insignia_of_Conquest_,890,false
62548,Eye_of_Command_,910,false
61996,Arans_Relaxing_Ruby_,920,true
62732,Nightmare_Egg_Shell_,910,false
62651,Hunger_of_the_Pack_,915,false
62272,Stat_Stick_Vers_,865,false
62413,Deteriorated_Construct_Core_,880,false
62917,Entwined_Elemental_Foci_,920,false
62224,Fearless_Combatants_Insignia_of_Conquest_,885,false
61408,Oakhearts_Gnarled_Root_,895,false
61930,Arans_Relaxing_Ruby_,915,true
62850,Ethereal_Urn_,880,false
62661,Chaos_Talisman_,900,false
62491,Arcanogolem_Digit_,895,false
62806,Stormsinger_Fulmination_Charge_,885,false
62578,Nightmare_Egg_Shell_,905,false
62493,Memento_of_Angerboda_,885,false
62457,Stat_Stick_Haste_,895,false
62471,Hunger_of_the_Pack_,910,false
61845,The_Devilsaurs_Bite_,910,false
62339,Eye_of_Command_,905,true
62231,Bloodthirsty_Instinct_,875,false
61759,Terrorbound_Nexus_,870,false
61820,The_Devilsaurs_Bite_,905,false
62694,Ethereal_Urn_,875,false
62325,Arcanogolem_Digit_,890,false
61785,Arans_Relaxing_Ruby_,910,false
62387,Memento_of_Angerboda_,880,false
62012,Fearless_Gladiators_Insignia_of_Conquest_,880,false
62472,Chaos_Talisman_,895,false
62351,Stat_Stick_Crit_,905,false
62346,Chrono_Shard_,895,false
61662,Terrorbound_Nexus_,865,false
62199,Twisting_Wind_,880,false
61069,Unstable_Horrorslime_,915,false
61698,Caged_Horror_,885,false
61718,Arans_Relaxing_Ruby_,905,true
61704,Arans_Relaxing_Ruby_,905,false
62172,Eye_of_Command_,900,false
61916,Fearless_Combatants_Insignia_of_Conquest_,875,false
62254,Chrono_Shard_,890,false
61055,Mark_of_Dargrul_,920,false
62513,Stat_Stick_Mastery_,870,false
62054,Deteriorated_Construct_Core_,870,false
62171,Stat_Stick_Haste_,885,false
61167,Swarming_Plaguehive_,920,false
61022,Unstable_Horrorslime_,910,false
62279,Chaos_Talisman_,885,false
62182,Stat_Stick_Crit_,900,false
61613,Caged_Horror_,880,false
62137,Chrono_Shard_,885,false
60952,Eye_of_Skovald_,895,false
61939,Bloodthirsty_Instinct_,865,false
62021,Twisting_Wind_,875,false
61591,The_Devilsaurs_Bite_,895,false
62399,Stat_Stick_Mastery_,865,false
61585,Arans_Relaxing_Ruby_,900,false
62170,Nightmare_Egg_Shell_,890,false
62003,Eye_of_Command_,895,false
62089,Memento_of_Angerboda_,870,false
61528,Arans_Relaxing_Ruby_,895,true
60881,Unstable_Horrorslime_,905,false
61048,Oakhearts_Gnarled_Root_,875,false
60885,Eye_of_Skovald_,890,false
60882,Mark_of_Dargrul_,915,false
61996,Memento_of_Angerboda_,865,false
61675,Fearless_Combatants_Insignia_of_Conquest_,865,false
61868,Deteriorated_Construct_Core_,865,false
61897,Eye_of_Command_,890,true
61888,Eye_of_Command_,890,false
61494,Arans_Relaxing_Ruby_,895,false
61623,Fearless_Gladiators_Insignia_of_Conquest_,865,false
61903,Arcanogolem_Digit_,875,false
61918,Stat_Stick_Haste_,875,false
62397,Vindictive_Gladiators_Accolade_of_Conquest_,920,false
62214,Stormsinger_Fulmination_Charge_,865,false
61431,Arans_Relaxing_Ruby_,890,true
61979,Chaos_Talisman_,875,false
60940,Swarming_Plaguehive_,915,false
62333,Vindictive_Combatants_Badge_of_Conquest_,920,false
61418,The_Devilsaurs_Bite_,885,false
61385,Caged_Horror_,870,false
62325,Nether_Conductors_,920,false
62326,Fearless_Combatants_Badge_of_Conquest_,920,false
62308,Tirathons_Betrayal_,920,false
62321,Vindictive_Combatants_Accolade_of_Conquest_,920,false
61838,Hunger_of_the_Pack_,890,false
62305,Fearless_Gladiators_Accolade_of_Conquest_,920,false
62178,Nightblooming_Frond_,910,false
61834,Chrono_Shard_,875,false
61772,Arcanogolem_Digit_,870,false
61720,Eye_of_Command_,885,false
61697,Twisting_Wind_,865,false
61830,Nightmare_Egg_Shell_,880,false
62039,Entwined_Elemental_Foci_,895,false
60739,Unstable_Horrorslime_,895,false
60716,Eye_of_Skovald_,880,false
62197,Vindictive_Combatants_Badge_of_Conquest_,915,false
62196,Convergence_of_Fates_,915,false
62164,Fearless_Combatants_Badge_of_Conquest_,915,false
62159,Vindictive_Gladiators_Accolade_of_Conquest_,915,false
62145,Vindictive_Combatants_Accolade_of_Conquest_,915,false
61701,Chrono_Shard_,870,false
62153,Tirathons_Betrayal_,915,false
61821,ThriceAccursed_Compass_,870,false
60656,Eye_of_Skovald_,875,false
61322,Fury_of_the_Burning_Sky_,915,false
62141,Fearless_Combatants_Accolade_of_Conquest_,915,false
60637,Mark_of_Dargrul_,900,false
61557,Eye_of_Command_,880,false
61659,Hunger_of_the_Pack_,885,false
62111,Vindictive_Gladiators_Badge_of_Conquest_,915,false
61859,Entwined_Elemental_Foci_,890,false
61265,Fury_of_the_Burning_Sky_,910,false
61197,Arans_Relaxing_Ruby_,875,true
61573,Stat_Stick_Crit_,880,false
60599,Eye_of_Skovald_,870,false
61670,ThriceAccursed_Compass_,865,false
62000,Vindictive_Combatants_Badge_of_Conquest_,910,false
61217,Fury_of_the_Burning_Sky_,905,false
62001,Tempered_Egg_of_Serpentrix_,910,false
61999,Bloodstained_Handkerchief_,910,false
60572,Mark_of_Dargrul_,895,false
61799,Entwined_Elemental_Foci_,885,false
61958,Vindictive_Gladiators_Badge_of_Conquest_,910,false
61967,Convergence_of_Fates_,910,false
61967,Tirathons_Betrayal_,910,false
61974,Fearless_Gladiators_Badge_of_Conquest_,910,false
61137,Arans_Relaxing_Ruby_,875,false
60538,Eye_of_Skovald_,865,false
60500,Unstable_Horrorslime_,885,false
61862,Vindictive_Combatants_Accolade_of_Conquest_,905,false
61081,Arans_Relaxing_Ruby_,870,true
60632,Swarming_Plaguehive_,910,false
61468,Nightmare_Egg_Shell_,865,false
61847,Nether_Conductors_,905,false
61321,Eye_of_Command_,870,true
61823,Fearless_Combatants_Accolade_of_Conquest_,905,false
61402,Stat_Stick_Crit_,875,false
61837,Bloodstained_Handkerchief_,905,false
61810,Fearless_Gladiators_Accolade_of_Conquest_,905,false
61298,Eye_of_Command_,870,false
