dps,trinketname,ilevel,chestbonus
306635,Chaos_Talisman,920,false
306395,Twisting_Wind,915,false
306387,Eye_of_Command,915,false
306330,Tirathons_Betrayal,900,false
306311,Faulty_Countermeasure,920,false
306298,Deteriorated_Construct_Core,910,false
306273,Bloodthirsty_Instinct,915,false
306177,Spontaneous_Appendages,925,false
306135,Oakhearts_Gnarled_Root,900,false
306059,Stat_Stick_Crit,925,false
306039,The_Devilsaurs_Bite,900,false
306036,Hunger_of_the_Pack,925,false
306034,Eye_of_Command,900,true
305998,Memento_of_Angerboda,925,false
305982,Stat_Stick_Haste,925,false
305917,Swarming_Plaguehive,905,false
305886,Tempered_Egg_of_Serpentrix,910,false
305769,Stat_Stick_Vers,925,false
305750,ThriceAccursed_Compass,925,false
305721,Mrrgrias_Favor,910,false
305674,Chaos_Talisman,915,false
305636,Mrrgrias_Favor,885,true
305621,Chrono_Shard,925,false
305478,Eye_of_Command,910,false
305376,Deteriorated_Construct_Core,895,true
305299,Stat_Stick_Mastery,925,false
305291,Vindictive_Combatants_Badge_of_Conquest,925,false
305278,Vindictive_Gladiators_Badge_of_Conquest,925,false
305263,Ethereal_Urn,925,false
305253,Bloodthirsty_Instinct,910,false
305245,Faulty_Countermeasure,915,false
305191,Spontaneous_Appendages,920,false
305120,Fearless_Combatants_Badge_of_Conquest,925,false
305084,Fearless_Gladiators_Badge_of_Conquest,925,false
305082,Tirathons_Betrayal,895,false
305070,Twisting_Wind,910,false
305052,Deteriorated_Construct_Core,905,false
305035,Eye_of_Command,895,true
304931,Nightmare_Egg_Shell,925,false
304922,Oakhearts_Gnarled_Root,895,false
304914,Swarming_Plaguehive,900,false
304886,The_Devilsaurs_Bite,895,false
304885,Stat_Stick_Haste,920,false
304878,Stat_Stick_Crit,920,false
304815,Hunger_of_the_Pack,920,false
304751,ThriceAccursed_Compass,920,false
304712,Stat_Stick_Vers,920,false
304705,Memento_of_Angerboda,920,false
304651,Tempered_Egg_of_Serpentrix,905,false
304547,Arcanogolem_Digit,925,false
304498,Stormsinger_Fulmination_Charge,925,false
304492,Mrrgrias_Favor,880,true
304477,Mrrgrias_Favor,905,false
304433,Chrono_Shard,920,false
304337,Chaos_Talisman,910,false
304333,Eye_of_Command,905,false
304229,Bloodthirsty_Instinct,905,false
304194,Bloodstained_Handkerchief,925,true
304188,Spontaneous_Appendages,915,false
304162,Deteriorated_Construct_Core,890,true
304143,Faulty_Countermeasure,910,false
304142,Stat_Stick_Mastery,920,false
304121,Vindictive_Gladiators_Badge_of_Conquest,920,false
304081,Fearless_Gladiators_Badge_of_Conquest,920,false
304080,Tirathons_Betrayal,890,false
304079,Ethereal_Urn,920,false
304067,Eye_of_Command,890,true
303947,Oakhearts_Gnarled_Root,890,false
303903,Nightmare_Egg_Shell,920,false
303888,Deteriorated_Construct_Core,900,false
303860,Stat_Stick_Haste,915,false
303829,Swarming_Plaguehive,895,false
303803,ThriceAccursed_Compass,915,false
303770,Twisting_Wind,905,false
303744,The_Devilsaurs_Bite,890,false
303731,Hunger_of_the_Pack,915,false
303682,Stat_Stick_Crit,915,false
303681,Memento_of_Angerboda,915,false
303615,Stat_Stick_Vers,915,false
303482,Terrorbound_Nexus,925,false
303434,Tempered_Egg_of_Serpentrix,900,false
303425,Mrrgrias_Favor,900,false
303400,Chrono_Shard,915,false
303389,Mrrgrias_Favor,875,true
303343,Eye_of_Command,900,false
303277,Arcanogolem_Digit,920,false
303245,Chaos_Talisman,905,false
303239,Stat_Stick_Mastery,915,false
303239,Stormsinger_Fulmination_Charge,920,false
303142,Eye_of_Command,885,true
303141,Bloodthirsty_Instinct,900,false
303134,Faulty_Countermeasure,905,false
303110,Bloodstained_Handkerchief,920,true
303088,Ethereal_Urn,915,false
303014,Vindictive_Gladiators_Badge_of_Conquest,915,false
302993,Spontaneous_Appendages,910,false
302982,Fearless_Gladiators_Badge_of_Conquest,915,false
302962,Deteriorated_Construct_Core,885,true
302891,Stat_Stick_Haste,910,false
302826,Nightmare_Egg_Shell,915,false
302797,Swarming_Plaguehive,890,false
302781,Tirathons_Betrayal,885,false
302780,Bloodstained_Handkerchief,925,false
302754,The_Devilsaurs_Bite,885,false
302751,Oakhearts_Gnarled_Root,885,false
302729,Stat_Stick_Crit,910,false
302709,Hunger_of_the_Pack,910,false
302659,Memento_of_Angerboda,910,false
302634,Stat_Stick_Vers,910,false
302626,Mrrgrias_Favor,895,false
302579,ThriceAccursed_Compass,910,false
302545,Twisting_Wind,900,false
302530,Deteriorated_Construct_Core,895,false
302490,Chrono_Shard,910,false
302458,Toe_Knees_Promise,925,true
302448,Eye_of_Command,895,false
302438,Mrrgrias_Favor,870,true
302315,Eye_of_Command,880,true
302290,Chaos_Talisman,900,false
302273,Bloodstained_Handkerchief,915,true
302257,Terrorbound_Nexus,920,false
302247,Bloodthirsty_Instinct,895,false
302190,Tempered_Egg_of_Serpentrix,895,false
302145,Stormsinger_Fulmination_Charge,915,false
302063,Arcanogolem_Digit,915,false
302030,Spontaneous_Appendages,905,false
302004,Stat_Stick_Mastery,910,false
302001,Ethereal_Urn,910,false
301997,Fearless_Gladiators_Badge_of_Conquest,910,false
301989,Faulty_Countermeasure,900,false
301981,Unstable_Horrorslime,925,false
301947,Entwined_Elemental_Foci,925,false
301931,Nightmare_Egg_Shell,910,false
301921,Vindictive_Gladiators_Badge_of_Conquest,910,false
301864,Oakhearts_Gnarled_Root,880,false
301853,Deteriorated_Construct_Core,880,true
301827,ThriceAccursed_Compass,905,false
301811,Stat_Stick_Crit,905,false
301805,Bloodstained_Handkerchief,920,false
301754,Hunger_of_the_Pack,905,false
301745,Stat_Stick_Vers,905,false
301709,Swarming_Plaguehive,885,false
301654,Stat_Stick_Haste,905,false
301643,The_Devilsaurs_Bite,880,false
301558,Memento_of_Angerboda,905,false
301548,Mrrgrias_Favor,865,true
301524,Deteriorated_Construct_Core,890,false
301523,Eye_of_Command,875,true
301493,Eye_of_Command,890,false
301478,Tirathons_Betrayal,880,false
301473,Nightblooming_Frond,925,false
301469,Toe_Knees_Promise,920,true
301458,Bloodthirsty_Instinct,890,false
301456,Moonlit_Prism,925,false
301447,Chrono_Shard,905,false
301447,Mrrgrias_Favor,890,false
301442,Twisting_Wind,895,false
301382,Chaos_Talisman,895,false
301376,Bloodstained_Handkerchief,910,true
301345,Terrorbound_Nexus,915,false
301239,Fearless_Gladiators_Insignia_of_Conquest,925,false
301200,Stormsinger_Fulmination_Charge,910,false
301152,Ethereal_Urn,905,false
301058,Vindictive_Gladiators_Badge_of_Conquest,905,false
301049,Fearless_Gladiators_Badge_of_Conquest,905,false
301040,Tempered_Egg_of_Serpentrix,890,false
301033,Stat_Stick_Mastery,905,false
301030,Bloodstained_Handkerchief,915,false
301011,Arcanogolem_Digit,910,false
301006,Faulty_Countermeasure,895,false
301006,Vindictive_Gladiators_Insignia_of_Conquest,925,false
300988,Unstable_Horrorslime,920,false
300982,ThriceAccursed_Compass,900,false
300969,Fearless_Combatants_Insignia_of_Conquest,925,false
300948,Oakhearts_Gnarled_Root,875,false
300945,Spontaneous_Appendages,900,false
300892,Hunger_of_the_Pack,900,false
300855,Stat_Stick_Vers,900,false
300846,Stat_Stick_Haste,900,false
300837,Stat_Stick_Crit,900,false
300824,Entwined_Elemental_Foci,920,false
300824,Nightmare_Egg_Shell,905,false
300728,Deteriorated_Construct_Core,875,true
300694,Memento_of_Angerboda,900,false
300670,Eye_of_Command,885,false
300665,Eye_of_Command,870,true
300661,Swarming_Plaguehive,880,false
300651,The_Devilsaurs_Bite,875,false
300620,Toe_Knees_Promise,915,true
300587,Tirathons_Betrayal,875,false
300576,Bloodthirsty_Instinct,885,false
300562,Mrrgrias_Favor,885,false
300550,Deteriorated_Construct_Core,885,false
300534,Chrono_Shard,900,false
300499,Moonlit_Prism,920,false
300478,Twisting_Wind,890,false
300435,Bloodstained_Handkerchief,905,true
300409,Chaos_Talisman,890,false
300339,Terrorbound_Nexus,910,false
300278,Nightblooming_Frond,920,false
300278,Stormsinger_Fulmination_Charge,905,false
300205,Faulty_Countermeasure,890,false
300132,Obelisk_of_the_Void,925,false
300125,Fearless_Gladiators_Badge_of_Conquest,900,false
300116,Ethereal_Urn,900,false
300114,Tempered_Egg_of_Serpentrix,885,false
300101,Vindictive_Gladiators_Badge_of_Conquest,900,false
300090,Stat_Stick_Haste,895,false
300089,Fearless_Gladiators_Insignia_of_Conquest,920,false
300069,Fearless_Combatants_Insignia_of_Conquest,920,false
300048,Unstable_Horrorslime,915,false
300026,Stat_Stick_Mastery,900,false
300025,Spontaneous_Appendages,895,false
300011,Bloodstained_Handkerchief,910,false
299996,ThriceAccursed_Compass,895,false
299994,Hunger_of_the_Pack,895,false
299986,Oakhearts_Gnarled_Root,870,false
299947,Vindictive_Gladiators_Insignia_of_Conquest,920,false
299931,Arcanogolem_Digit,905,false
299907,Stat_Stick_Crit,895,false
299906,Stat_Stick_Vers,895,false
299891,The_Devilsaurs_Bite,870,false
299876,Eye_of_Command,865,true
299868,Nightmare_Egg_Shell,900,false
299865,Moonlit_Prism,915,false
299863,Memento_of_Angerboda,895,false
299820,Eye_of_Command,880,false
299793,Swarming_Plaguehive,875,false
299781,Bloodstained_Handkerchief,900,true
299775,Entwined_Elemental_Foci,915,false
299756,Mrrgrias_Favor,880,false
299740,Toe_Knees_Promise,910,true
299688,Chaos_Talisman,885,false
299688,Terrorbound_Nexus,905,false
299674,Bloodthirsty_Instinct,880,false
299668,Chrono_Shard,895,false
299466,Faulty_Countermeasure,885,false
299465,Tirathons_Betrayal,870,false
299433,Stormsinger_Fulmination_Charge,900,false
299419,Twisting_Wind,885,false
299382,Deteriorated_Construct_Core,880,false
299370,Nightblooming_Frond,915,false
299362,Fearless_Combatants_Insignia_of_Conquest,915,false
299334,Vindictive_Gladiators_Badge_of_Conquest,895,false
299327,Obelisk_of_the_Void,920,false
299325,Ethereal_Urn,895,false
299285,Fearless_Gladiators_Badge_of_Conquest,895,false
299255,Stat_Stick_Mastery,895,false
299245,Vindictive_Gladiators_Insignia_of_Conquest,915,false
299234,Bloodstained_Handkerchief,905,false
299230,Unstable_Horrorslime,910,false
299228,Fearless_Gladiators_Insignia_of_Conquest,915,false
299208,Spontaneous_Appendages,890,false
299199,Stat_Stick_Haste,890,false
299198,Hunger_of_the_Pack,890,false
299167,Oakhearts_Gnarled_Root,865,false
299126,Tempered_Egg_of_Serpentrix,880,false
299096,Swarming_Plaguehive,870,false
299074,Eye_of_Skovald,925,false
299017,Eye_of_Command,875,false
299010,Nightmare_Egg_Shell,895,false
299003,Stat_Stick_Crit,890,false
298989,Bloodstained_Handkerchief,895,true
298959,ThriceAccursed_Compass,890,false
298955,The_Devilsaurs_Bite,865,false
298936,Arcanogolem_Digit,900,false
298934,Memento_of_Angerboda,890,false
298892,Bloodthirsty_Instinct,875,false
298872,Stat_Stick_Vers,890,false
298845,Entwined_Elemental_Foci,910,false
298793,Mrrgrias_Favor,875,false
298761,Fearless_Gladiators_Accolade_of_Conquest,925,false
298728,Vindictive_Gladiators_Accolade_of_Conquest,925,false
298719,Terrorbound_Nexus,900,false
298697,Toe_Knees_Promise,905,true
298694,Convergence_of_Fates,925,false
298690,Chrono_Shard,890,false
298684,Moonlit_Prism,910,false
298662,Vindictive_Combatants_Accolade_of_Conquest,925,false
298642,Chaos_Talisman,880,false
298642,Nether_Conductors,925,false
298636,Fearless_Combatants_Accolade_of_Conquest,925,false
298616,Deteriorated_Construct_Core,865,true
298589,Vindictive_Gladiators_Insignia_of_Conquest,910,false
298570,Deteriorated_Construct_Core,870,true
298563,Stormsinger_Fulmination_Charge,895,false
298559,Deteriorated_Construct_Core,875,false
298484,Ethereal_Urn,890,false
298484,Unstable_Horrorslime,905,false
298468,Fearless_Combatants_Insignia_of_Conquest,910,false
298462,Spontaneous_Appendages,885,false
298453,Fearless_Gladiators_Insignia_of_Conquest,910,false
298441,Tirathons_Betrayal,865,false
298441,Faulty_Countermeasure,880,false
298431,Fearless_Gladiators_Badge_of_Conquest,890,false
298414,Bloodstained_Handkerchief,900,false
298409,Hunger_of_the_Pack,885,false
298394,Stat_Stick_Mastery,890,false
298385,Obelisk_of_the_Void,915,false
298382,Vindictive_Gladiators_Badge_of_Conquest,890,false
298379,Nightblooming_Frond,910,false
298298,Memento_of_Angerboda,885,false
298288,Stat_Stick_Haste,885,false
298285,Bloodstained_Handkerchief,890,true
298283,Toe_Knees_Promise,925,false
298279,Twisting_Wind,880,false
298262,ThriceAccursed_Compass,885,false
298261,Stat_Stick_Vers,885,false
298235,Eye_of_Command,870,false
298212,Stat_Stick_Crit,885,false
298190,Swarming_Plaguehive,865,false
298177,Bloodthirsty_Instinct,870,false
298171,Entwined_Elemental_Foci,905,false
298169,Nightmare_Egg_Shell,890,false
298114,Eye_of_Skovald,920,false
298066,Mrrgrias_Favor,870,false
298065,Toe_Knees_Promise,900,true
298024,Tempered_Egg_of_Serpentrix,875,false
298014,Arcanogolem_Digit,895,false
297999,Mark_of_Dargrul,925,false
297920,Terrorbound_Nexus,895,false
297915,Chrono_Shard,885,false
297814,Moonlit_Prism,905,false
297756,Stat_Stick_Mastery,885,false
297741,Chaos_Talisman,875,false
297719,Fearless_Gladiators_Badge_of_Conquest,885,false
297713,Bloodstained_Handkerchief,895,false
297659,Vindictive_Gladiators_Insignia_of_Conquest,905,false
297652,Nether_Conductors,920,false
297647,Fearless_Combatants_Insignia_of_Conquest,905,false
297643,Vindictive_Gladiators_Badge_of_Conquest,885,false
297642,Ethereal_Urn,885,false
297642,Faulty_Countermeasure,875,false
297641,Vindictive_Gladiators_Accolade_of_Conquest,920,false
297634,Vindictive_Combatants_Badge_of_Conquest,920,false
297632,Fearless_Gladiators_Accolade_of_Conquest,920,false
297624,Fearless_Gladiators_Insignia_of_Conquest,905,false
297617,Convergence_of_Fates,920,false
297585,Bloodstained_Handkerchief,885,true
297583,Spiked_Counterweight,925,false
297574,Stormsinger_Fulmination_Charge,890,false
297558,Caged_Horror,925,false
297554,Vindictive_Combatants_Accolade_of_Conquest,920,false
297553,Toe_Knees_Promise,920,false
297547,Unstable_Horrorslime,900,false
297529,Fearless_Combatants_Accolade_of_Conquest,920,false
297528,Fearless_Combatants_Badge_of_Conquest,920,false
297520,Obelisk_of_the_Void,910,false
297499,Eye_of_Command,865,false
297498,Eye_of_Skovald,915,false
297494,Deteriorated_Construct_Core,870,false
297492,Nightmare_Egg_Shell,885,false
297463,Nightblooming_Frond,905,false
297445,Stat_Stick_Haste,880,false
297439,Spontaneous_Appendages,880,false
297427,Stat_Stick_Crit,880,false
297426,ThriceAccursed_Compass,880,false
297412,Hunger_of_the_Pack,880,false
297397,Stat_Stick_Vers,880,false
297371,Twisting_Wind,875,false
297357,Spiked_Counterweight,920,false
297325,Bloodthirsty_Instinct,865,false
297316,Toe_Knees_Promise,895,true
297284,Memento_of_Angerboda,880,false
297220,Mrrgrias_Favor,865,false
297215,Chrono_Shard,880,false
297192,Mark_of_Dargrul,920,false
297168,Moonlit_Prism,900,false
297146,Entwined_Elemental_Foci,900,false
297091,Terrorbound_Nexus,890,false
297080,Chaos_Talisman,870,false
297077,Tempered_Egg_of_Serpentrix,870,false
297046,Bloodstained_Handkerchief,880,true
297039,Arcanogolem_Digit,890,false
296987,Toe_Knees_Promise,915,false
296968,Fearless_Gladiators_Insignia_of_Conquest,900,false
296956,Vindictive_Gladiators_Insignia_of_Conquest,900,false
296956,Fearless_Gladiators_Badge_of_Conquest,880,false
296950,Unstable_Horrorslime,895,false
296947,Faulty_Countermeasure,870,false
296941,Fearless_Combatants_Insignia_of_Conquest,900,false
296937,Caged_Horror,920,false
296936,Spiked_Counterweight,915,false
296920,Spontaneous_Appendages,875,false
296917,Bloodstained_Handkerchief,890,false
296893,Stormsinger_Fulmination_Charge,885,false
296890,Vindictive_Gladiators_Badge_of_Conquest,880,false
296867,Ethereal_Urn,880,false
296838,Vindictive_Gladiators_Accolade_of_Conquest,915,false
296833,Stat_Stick_Mastery,880,false
296827,Eye_of_Skovald,910,false
296818,Fearless_Gladiators_Accolade_of_Conquest,915,false
296786,Stat_Stick_Vers,875,false
296766,Convergence_of_Fates,915,false
296766,Vindictive_Combatants_Badge_of_Conquest,915,false
296753,Fearless_Combatants_Accolade_of_Conquest,915,false
296751,Fearless_Combatants_Badge_of_Conquest,915,false
296723,Ravaged_Seed_Pod,925,false
296722,Stat_Stick_Crit,875,false
296711,Hunger_of_the_Pack,875,false
296704,Vindictive_Combatants_Accolade_of_Conquest,915,false
296683,Stat_Stick_Haste,875,false
296669,ThriceAccursed_Compass,875,false
296662,Nightmare_Egg_Shell,880,false
296657,Nether_Conductors,915,false
296656,Memento_of_Angerboda,875,false
296651,Obelisk_of_the_Void,905,false
296640,Spiked_Counterweight,910,false
296601,Deteriorated_Construct_Core,865,false
296585,Nightblooming_Frond,900,false
296557,Chrono_Shard,875,false
296515,Twisting_Wind,870,false
296504,Mark_of_Dargrul,915,false
296464,Toe_Knees_Promise,890,true
296375,Bloodstained_Handkerchief,875,true
296352,Moonlit_Prism,895,false
296347,Terrorbound_Nexus,885,false
296339,Chaos_Talisman,865,false
296334,Fearless_Combatants_Insignia_of_Conquest,895,false
296323,Entwined_Elemental_Foci,895,false
296303,Fearless_Gladiators_Insignia_of_Conquest,895,false
296272,Tempered_Egg_of_Serpentrix,865,false
296241,Bloodstained_Handkerchief,885,false
296228,Ravaged_Seed_Pod,920,false
296200,Vindictive_Gladiators_Insignia_of_Conquest,895,false
296194,Faulty_Countermeasure,865,false
296175,Stormsinger_Fulmination_Charge,880,false
296149,Stat_Stick_Mastery,875,false
296149,Unstable_Horrorslime,890,false
296145,Obelisk_of_the_Void,900,false
296136,Arcanogolem_Digit,885,false
296126,Vindictive_Gladiators_Badge_of_Conquest,875,false
296121,Toe_Knees_Promise,910,false
296087,Arans_Relaxing_Ruby,925,true
296083,Ethereal_Urn,875,false
296075,Caged_Horror,915,false
296070,Fearless_Gladiators_Badge_of_Conquest,875,false
296065,Eye_of_Skovald,905,false
296040,Spiked_Counterweight,905,false
296030,Stat_Stick_Haste,870,false
295991,Spontaneous_Appendages,870,false
295961,Stat_Stick_Crit,870,false
295957,Hunger_of_the_Pack,870,false
295947,Nightmare_Egg_Shell,875,false
295943,Vindictive_Combatants_Accolade_of_Conquest,910,false
295929,Stat_Stick_Vers,870,false
295916,Fearless_Gladiators_Accolade_of_Conquest,910,false
295903,ThriceAccursed_Compass,870,false
295896,Vindictive_Gladiators_Accolade_of_Conquest,910,false
295884,Convergence_of_Fates,910,false
295883,Vindictive_Combatants_Badge_of_Conquest,910,false
295879,Memento_of_Angerboda,870,false
295875,Darkmoon_Deck_Dominion,865,false
295874,Mark_of_Dargrul,910,false
295851,Bloodstained_Handkerchief,870,true
295846,Fearless_Combatants_Accolade_of_Conquest,910,false
295837,Spiked_Counterweight,900,false
295831,Nether_Conductors,910,false
295776,Chrono_Shard,870,false
295764,Terrorbound_Nexus,880,false
295755,Fearless_Combatants_Badge_of_Conquest,910,false
295755,Toe_Knees_Promise,885,true
295682,Bloodstained_Handkerchief,880,false
295631,Nightblooming_Frond,895,false
295609,Fearless_Combatants_Insignia_of_Conquest,890,false
295607,Twisting_Wind,865,false
295570,Vindictive_Gladiators_Badge_of_Conquest,870,false
295544,Vindictive_Gladiators_Insignia_of_Conquest,890,false
295537,Fearless_Gladiators_Insignia_of_Conquest,890,false
295531,Moonlit_Prism,890,false
295523,Spiked_Counterweight,895,false
295520,Spontaneous_Appendages,865,false
295498,Caged_Horror,910,false
295484,Stat_Stick_Mastery,870,false
295461,Entwined_Elemental_Foci,890,false
295446,Unstable_Horrorslime,885,false
295436,Hunger_of_the_Pack,865,false
295436,Ravaged_Seed_Pod,915,false
295409,Arcanogolem_Digit,880,false
295374,Stat_Stick_Haste,865,false
295373,Arans_Relaxing_Ruby,920,true
295368,Stormsinger_Fulmination_Charge,875,false
295368,Elementium_Bomb_Squirrel_Generator,925,false
295358,Stat_Stick_Crit,865,false
295344,Toe_Knees_Promise,905,false
295343,Eye_of_Skovald,900,false
295325,Fearless_Gladiators_Badge_of_Conquest,870,false
295294,Ethereal_Urn,870,false
295293,Obelisk_of_the_Void,895,false
295285,Giant_Ornamental_Pearl,925,false
295236,Spiked_Counterweight,890,false
295205,Nightmare_Egg_Shell,870,false
295203,Memento_of_Angerboda,865,false
295174,Vindictive_Combatants_Accolade_of_Conquest,905,false
295160,Toe_Knees_Promise,880,true
295155,Bloodstained_Handkerchief,865,true
295123,Stat_Stick_Vers,865,false
295118,Terrorbound_Nexus,875,false
295113,ThriceAccursed_Compass,865,false
295104,Convergence_of_Fates,905,false
295083,Fearless_Combatants_Accolade_of_Conquest,905,false
295051,Nether_Conductors,905,false
295021,Mark_of_Dargrul,905,false
295014,Fearless_Gladiators_Accolade_of_Conquest,905,false
295006,Bloodstained_Handkerchief,875,false
295005,Moonlit_Prism,885,false
294960,Fearless_Combatants_Badge_of_Conquest,905,false
294947,Vindictive_Gladiators_Accolade_of_Conquest,905,false
294926,Chrono_Shard,865,false
294924,Unstable_Horrorslime,880,false
294911,Vindictive_Combatants_Badge_of_Conquest,905,false
294875,Ravaged_Seed_Pod,910,false
294874,Spiked_Counterweight,885,false
294863,Fearless_Combatants_Insignia_of_Conquest,885,false
294862,Fearless_Gladiators_Insignia_of_Conquest,885,false
294846,Fearless_Gladiators_Badge_of_Conquest,865,false
294831,Entwined_Elemental_Foci,885,false
294785,Vindictive_Gladiators_Insignia_of_Conquest,885,false
294779,Nightblooming_Frond,890,false
294754,Obelisk_of_the_Void,890,false
294752,Caged_Horror,905,false
294729,Giant_Ornamental_Pearl,920,false
294724,Eye_of_Skovald,895,false
294706,Vindictive_Gladiators_Badge_of_Conquest,865,false
294704,Toe_Knees_Promise,900,false
294703,Stat_Stick_Mastery,865,false
294690,Ethereal_Urn,865,false
294687,Stormsinger_Fulmination_Charge,870,false
294639,Arans_Relaxing_Ruby,915,true
294632,Elementium_Bomb_Squirrel_Generator,920,false
294606,Mark_of_Dargrul,900,false
294549,Arcanogolem_Digit,875,false
294523,Nightmare_Egg_Shell,865,false
294519,Bloodstained_Handkerchief,870,false
294420,Spiked_Counterweight,880,false
294372,Vindictive_Gladiators_Insignia_of_Conquest,880,false
294354,Convergence_of_Fates,900,false
294353,Toe_Knees_Promise,875,true
294349,Moonlit_Prism,880,false
294330,Vindictive_Combatants_Accolade_of_Conquest,900,false
294303,Terrorbound_Nexus,870,false
294292,Vindictive_Combatants_Badge_of_Conquest,900,false
294284,Nightblooming_Frond,885,false
294282,Fearless_Combatants_Insignia_of_Conquest,880,false
294273,Fearless_Combatants_Accolade_of_Conquest,900,false
294223,Vindictive_Gladiators_Accolade_of_Conquest,900,false
294215,Fearless_Combatants_Badge_of_Conquest,900,false
294215,Caged_Horror,900,false
294214,Fearless_Gladiators_Accolade_of_Conquest,900,false
294157,Toe_Knees_Promise,895,false
294138,Fearless_Gladiators_Insignia_of_Conquest,880,false
294133,Spiked_Counterweight,875,false
294119,Nether_Conductors,900,false
294095,Unstable_Horrorslime,875,false
294087,Obelisk_of_the_Void,885,false
294054,Entwined_Elemental_Foci,880,false
294049,Arans_Relaxing_Ruby,910,true
294042,Spiked_Counterweight,870,false
294041,Eye_of_Skovald,890,false
294034,Giant_Ornamental_Pearl,915,false
294022,Elementium_Bomb_Squirrel_Generator,915,false
294021,Ravaged_Seed_Pod,905,false
293990,Stormsinger_Fulmination_Charge,865,false
293899,Mark_of_Dargrul,895,false
293845,Vindictive_Combatants_Insignia_of_Conquest,925,false
293823,Toe_Knees_Promise,870,true
293815,Bloodstained_Handkerchief,865,false
293753,Terrorbound_Nexus,865,false
293733,Arcanogolem_Digit,870,false
293699,Moonlit_Prism,875,false
293668,Caged_Horror,895,false
293629,Ravaged_Seed_Pod,900,false
293615,Fearless_Gladiators_Insignia_of_Conquest,875,false
293608,Spiked_Counterweight,865,false
293605,Vindictive_Combatants_Badge_of_Conquest,895,false
293604,Convergence_of_Fates,895,false
293601,Vindictive_Combatants_Accolade_of_Conquest,895,false
293600,Fury_of_the_Burning_Sky,925,false
293593,Fearless_Combatants_Accolade_of_Conquest,895,false
293589,Eye_of_Skovald,885,false
293584,Fearless_Combatants_Insignia_of_Conquest,875,false
293560,Vindictive_Gladiators_Accolade_of_Conquest,895,false
293556,Fearless_Combatants_Badge_of_Conquest,895,false
293535,Elementium_Bomb_Squirrel_Generator,910,false
293533,Windscar_Whetstone,925,false
293531,Fearless_Gladiators_Accolade_of_Conquest,895,false
293531,Giant_Ornamental_Pearl,910,false
293518,Unstable_Horrorslime,870,false
293509,Obelisk_of_the_Void,880,false
293505,Vindictive_Gladiators_Insignia_of_Conquest,875,false
293501,Toe_Knees_Promise,890,false
293495,Nether_Conductors,895,false
293474,Entwined_Elemental_Foci,875,false
293367,Mark_of_Dargrul,890,false
293354,Nightblooming_Frond,880,false
293314,Arans_Relaxing_Ruby,905,true
293293,Arans_Relaxing_Ruby,925,false
293163,Moonlit_Prism,870,false
293123,Ravaged_Seed_Pod,895,false
