dps,trinketname,ilevel,chestbonus
595531,Unstable_Horrorslime,900,false
595362,Deteriorated_Construct_Core,880,false
595353,Tempered_Egg_of_Serpentrix,920,false
595205,Vindictive_Gladiators_Badge_of_Conquest,915,false
595204,Fearless_Combatants_Badge_of_Conquest,915,false
595135,Vindictive_Combatants_Badge_of_Conquest,915,false
595102,Fearless_Gladiators_Badge_of_Conquest,915,false
594906,Chrono_Shard,915,false
594860,Eye_of_Skovald,915,false
594850,Eye_of_Command,900,false
594817,Toe_Knees_Promise,920,false
594630,Deteriorated_Construct_Core,865,true
594590,Twisting_Wind,885,false
594571,Moonlit_Prism,920,false
594512,Toe_Knees_Promise,895,true
594503,Chaos_Talisman,905,false
594353,Caged_Horror,920,false
594283,Memento_of_Angerboda,910,false
594250,ThriceAccursed_Compass,910,false
594190,Eye_of_Command,885,true
594158,Stat_Stick_Haste,910,false
594101,Draught_of_Souls,910,false
594047,Stormsinger_Fulmination_Charge,915,false
593951,Stat_Stick_Vers,910,false
593845,Bloodthirsty_Instinct,900,false
593829,Mark_of_Dargrul,920,false
593817,Nightmare_Egg_Shell,915,false
593811,Hunger_of_the_Pack,910,false
593795,Stat_Stick_Crit,910,false
593684,Arcanogolem_Digit,905,false
593677,Terrorbound_Nexus,885,false
593497,Stat_Stick_Mastery,910,false
593426,Ethereal_Urn,910,false
593218,Unstable_Horrorslime,895,false
593176,Tirathons_Betrayal,910,false
593175,Vindictive_Gladiators_Badge_of_Conquest,910,false
593118,Vindictive_Combatants_Badge_of_Conquest,910,false
593109,Fearless_Combatants_Badge_of_Conquest,910,false
593108,Fearless_Gladiators_Badge_of_Conquest,910,false
593003,Eye_of_Skovald,910,false
592947,Toe_Knees_Promise,915,false
592934,Tempered_Egg_of_Serpentrix,915,false
592830,Moonlit_Prism,915,false
592805,Deteriorated_Construct_Core,875,false
592778,Entwined_Elemental_Foci,925,false
592739,Chrono_Shard,910,false
592717,ThriceAccursed_Compass,905,false
592686,Ravaged_Seed_Pod,925,false
592667,Eye_of_Command,895,false
592629,Chaos_Talisman,900,false
592617,Toe_Knees_Promise,890,true
592528,Caged_Horror,915,false
592347,Arans_Relaxing_Ruby,925,true
592203,Eye_of_Command,880,true
592115,Stat_Stick_Vers,905,false
592113,Memento_of_Angerboda,905,false
592073,Twisting_Wind,880,false
591967,Bloodthirsty_Instinct,895,false
591967,Mark_of_Dargrul,915,false
591957,Bloodstained_Handkerchief,925,true
591904,Stat_Stick_Crit,905,false
591876,Stormsinger_Fulmination_Charge,910,false
591780,Nightmare_Egg_Shell,910,false
591685,Hunger_of_the_Pack,905,false
591609,Ethereal_Urn,905,false
591542,Stat_Stick_Mastery,905,false
591515,Terrorbound_Nexus,880,false
591502,Unstable_Horrorslime,890,false
591432,Draught_of_Souls,905,false
591417,Arcanogolem_Digit,900,false
591414,Stat_Stick_Haste,905,false
591125,Vindictive_Combatants_Badge_of_Conquest,905,false
591065,Fearless_Combatants_Badge_of_Conquest,905,false
591002,Vindictive_Gladiators_Badge_of_Conquest,905,false
590939,Eye_of_Command,890,false
590922,ThriceAccursed_Compass,900,false
590905,Fearless_Gladiators_Badge_of_Conquest,905,false
590865,Toe_Knees_Promise,910,false
590859,Eye_of_Skovald,905,false
590784,Chaos_Talisman,895,false
590751,Bloodstained_Handkerchief,925,false
590743,Tirathons_Betrayal,905,false
590732,Chrono_Shard,905,false
590716,Moonlit_Prism,910,false
590645,Entwined_Elemental_Foci,920,false
590616,Toe_Knees_Promise,885,true
590576,Deteriorated_Construct_Core,870,false
590555,Ravaged_Seed_Pod,920,false
590506,Tempered_Egg_of_Serpentrix,910,false
590475,Caged_Horror,910,false
590384,Eye_of_Command,875,true
590376,Fearless_Combatants_Insignia_of_Conquest,925,false
590254,Vindictive_Gladiators_Insignia_of_Conquest,925,false
590188,Arans_Relaxing_Ruby,920,true
590106,Memento_of_Angerboda,900,false
590084,Bloodthirsty_Instinct,890,false
590014,Mark_of_Dargrul,910,false
589960,Fearless_Gladiators_Insignia_of_Conquest,925,false
589939,Stormsinger_Fulmination_Charge,905,false
589926,Twisting_Wind,875,false
589920,Stat_Stick_Vers,900,false
589918,Bloodstained_Handkerchief,920,true
589900,Hunger_of_the_Pack,900,false
589843,Stat_Stick_Crit,900,false
589837,Stat_Stick_Haste,900,false
589706,Nightmare_Egg_Shell,905,false
589674,Terrorbound_Nexus,875,false
589648,Ethereal_Urn,900,false
589637,Stat_Stick_Mastery,900,false
589430,Unstable_Horrorslime,885,false
589305,Fearless_Combatants_Badge_of_Conquest,900,false
589274,Vindictive_Gladiators_Badge_of_Conquest,900,false
589215,Eye_of_Command,885,false
589205,Arcanogolem_Digit,895,false
589202,Chaos_Talisman,890,false
589124,Nightblooming_Frond,925,false
589120,Obelisk_of_the_Void,925,false
589091,Vindictive_Combatants_Badge_of_Conquest,900,false
589050,Fearless_Gladiators_Badge_of_Conquest,900,false
589000,Eye_of_Command,870,true
588984,Eye_of_Skovald,900,false
588960,ThriceAccursed_Compass,895,false
588877,Ravaged_Seed_Pod,915,false
588866,Caged_Horror,905,false
588805,Chrono_Shard,900,false
588730,Draught_of_Souls,900,false
588692,Tirathons_Betrayal,900,false
588593,Bloodstained_Handkerchief,920,false
588581,Arans_Relaxing_Ruby,915,true
588551,Toe_Knees_Promise,880,true
588530,Entwined_Elemental_Foci,915,false
588522,Fearless_Combatants_Insignia_of_Conquest,920,false
588520,Giant_Ornamental_Pearl,925,false
588446,Tempered_Egg_of_Serpentrix,905,false
588444,Deteriorated_Construct_Core,865,false
588433,Fearless_Gladiators_Insignia_of_Conquest,920,false
588427,Toe_Knees_Promise,905,false
588426,Vindictive_Gladiators_Insignia_of_Conquest,920,false
588326,Memento_of_Angerboda,895,false
588315,Bloodthirsty_Instinct,885,false
588241,Stat_Stick_Haste,895,false
588064,Stat_Stick_Vers,895,false
588051,Mark_of_Dargrul,905,false
588047,Moonlit_Prism,905,false
587986,Bloodstained_Handkerchief,915,true
587973,Hunger_of_the_Pack,895,false
587887,Unstable_Horrorslime,880,false
587883,Stormsinger_Fulmination_Charge,900,false
587881,Nightmare_Egg_Shell,900,false
587872,Stat_Stick_Crit,895,false
587868,Stat_Stick_Mastery,895,false
587865,Elementium_Bomb_Squirrel_Generator,925,false
587790,Mrrgrias_Favor,925,true
587786,Terrorbound_Nexus,870,false
587722,Twisting_Wind,870,false
587701,Ethereal_Urn,895,false
587379,Eye_of_Command,880,false
587376,Fearless_Combatants_Badge_of_Conquest,895,false
587352,Obelisk_of_the_Void,920,false
587342,Vindictive_Gladiators_Badge_of_Conquest,895,false
587298,Fearless_Gladiators_Badge_of_Conquest,895,false
587292,Eye_of_Command,865,true
587229,Vindictive_Combatants_Badge_of_Conquest,895,false
587176,Eye_of_Skovald,895,false
587166,Chaos_Talisman,885,false
587053,Arcanogolem_Digit,890,false
587005,Chrono_Shard,895,false
586953,Caged_Horror,900,false
586951,ThriceAccursed_Compass,890,false
586922,Nightblooming_Frond,920,false
586914,Ravaged_Seed_Pod,910,false
586761,Toe_Knees_Promise,900,false
586739,Bloodstained_Handkerchief,915,false
586738,Giant_Ornamental_Pearl,920,false
586654,Entwined_Elemental_Foci,910,false
586641,Toe_Knees_Promise,875,true
586609,Stat_Stick_Haste,890,false
586604,Fearless_Combatants_Insignia_of_Conquest,915,false
586572,Bloodthirsty_Instinct,880,false
586572,Memento_of_Angerboda,890,false
586552,Tirathons_Betrayal,895,false
586529,Vindictive_Gladiators_Insignia_of_Conquest,915,false
586503,Tempered_Egg_of_Serpentrix,900,false
586499,Stat_Stick_Vers,890,false
586482,Fearless_Gladiators_Insignia_of_Conquest,915,false
586470,Moonlit_Prism,900,false
586406,Hunger_of_the_Pack,890,false
586401,Fearless_Combatants_Accolade_of_Conquest,925,false
586345,Vindictive_Gladiators_Accolade_of_Conquest,925,false
586343,Fearless_Gladiators_Accolade_of_Conquest,925,false
586331,Mark_of_Dargrul,900,false
586324,Convergence_of_Fates,925,false
586313,Vindictive_Combatants_Accolade_of_Conquest,925,false
586302,Nightmare_Egg_Shell,895,false
586285,Arans_Relaxing_Ruby,910,true
586227,Nether_Conductors,925,false
586220,Bloodstained_Handkerchief,910,true
586209,Stat_Stick_Crit,890,false
586204,Stormsinger_Fulmination_Charge,895,false
586096,Draught_of_Souls,895,false
586069,Mrrgrias_Favor,920,true
586018,Ethereal_Urn,890,false
586011,Elementium_Bomb_Squirrel_Generator,920,false
585982,Terrorbound_Nexus,865,false
585917,Stat_Stick_Mastery,890,false
585876,Eye_of_Command,875,false
585865,Unstable_Horrorslime,875,false
585778,Obelisk_of_the_Void,915,false
585668,Twisting_Wind,865,false
585625,Vindictive_Combatants_Badge_of_Conquest,890,false
585618,Fearless_Gladiators_Badge_of_Conquest,890,false
585479,Fearless_Combatants_Badge_of_Conquest,890,false
585434,Chrono_Shard,890,false
585400,Eye_of_Skovald,890,false
585384,Vindictive_Gladiators_Badge_of_Conquest,890,false
585346,Chaos_Talisman,880,false
585299,Toe_Knees_Promise,895,false
585258,ThriceAccursed_Compass,885,false
585244,Toe_Knees_Promise,870,true
585184,Caged_Horror,895,false
585150,Moonlit_Prism,895,false
585128,Giant_Ornamental_Pearl,915,false
585124,Fearless_Combatants_Insignia_of_Conquest,910,false
585062,Fearless_Gladiators_Insignia_of_Conquest,910,false
585061,Arcanogolem_Digit,885,false
585008,Bloodthirsty_Instinct,875,false
584977,Nightblooming_Frond,915,false
584954,Vindictive_Gladiators_Insignia_of_Conquest,910,false
584933,Bloodstained_Handkerchief,910,false
584922,Memento_of_Angerboda,885,false
584921,Oakhearts_Gnarled_Root,925,false
584904,Stat_Stick_Haste,885,false
584846,Arans_Relaxing_Ruby,905,true
584797,Entwined_Elemental_Foci,905,false
584755,Ravaged_Seed_Pod,905,false
584666,Stat_Stick_Vers,885,false
584646,Hunger_of_the_Pack,885,false
584609,Mark_of_Dargrul,895,false
584605,Windscar_Whetstone,925,false
584591,Stat_Stick_Crit,885,false
584549,Mrrgrias_Favor,915,true
584521,Bloodstained_Handkerchief,905,true
584513,Tirathons_Betrayal,890,false
584472,Nightmare_Egg_Shell,890,false
584460,Stormsinger_Fulmination_Charge,890,false
584428,Tempered_Egg_of_Serpentrix,895,false
584407,Swarming_Plaguehive,925,false
584371,Vindictive_Combatants_Accolade_of_Conquest,920,false
584360,Vindictive_Gladiators_Accolade_of_Conquest,920,false
584347,Elementium_Bomb_Squirrel_Generator,915,false
584345,Stat_Stick_Mastery,885,false
584341,Nether_Conductors,920,false
584335,Convergence_of_Fates,920,false
584300,Fury_of_the_Burning_Sky,925,false
584262,Ethereal_Urn,885,false
584259,Fearless_Combatants_Accolade_of_Conquest,920,false
584219,Eye_of_Command,870,false
584198,Unstable_Horrorslime,870,false
584112,Fearless_Gladiators_Accolade_of_Conquest,920,false
583979,The_Devilsaurs_Bite,925,false
583967,Obelisk_of_the_Void,910,false
583965,Fearless_Gladiators_Badge_of_Conquest,885,false
583932,Fearless_Combatants_Badge_of_Conquest,885,false
583905,Chrono_Shard,885,false
583856,Eye_of_Skovald,885,false
583834,Vindictive_Gladiators_Badge_of_Conquest,885,false
583813,Toe_Knees_Promise,890,false
583807,Vindictive_Combatants_Badge_of_Conquest,885,false
583746,Draught_of_Souls,890,false
583690,Vindictive_Gladiators_Insignia_of_Conquest,905,false
583637,ThriceAccursed_Compass,880,false
583578,Arans_Relaxing_Ruby,925,false
583564,Caged_Horror,890,false
583549,Moonlit_Prism,890,false
583525,Chaos_Talisman,875,false
583516,Fearless_Gladiators_Insignia_of_Conquest,905,false
583434,Giant_Ornamental_Pearl,910,false
583376,Oakhearts_Gnarled_Root,920,false
583374,Toe_Knees_Promise,865,true
583340,Bloodthirsty_Instinct,870,false
583310,Bloodstained_Handkerchief,905,false
583277,Ravaged_Seed_Pod,900,false
583230,Fearless_Combatants_Insignia_of_Conquest,905,false
583209,Arans_Relaxing_Ruby,900,true
583167,Memento_of_Angerboda,880,false
583126,Windscar_Whetstone,920,false
583102,Stat_Stick_Crit,880,false
583096,Stat_Stick_Vers,880,false
583033,Entwined_Elemental_Foci,900,false
583012,Bloodstained_Handkerchief,900,true
582999,Stat_Stick_Haste,880,false
582993,Arcanogolem_Digit,880,false
582983,Nightblooming_Frond,910,false
582961,Hunger_of_the_Pack,880,false
582949,Mark_of_Dargrul,890,false
582941,Mrrgrias_Favor,910,true
582903,Swarming_Plaguehive,920,false
582833,Stormsinger_Fulmination_Charge,885,false
582821,Eye_of_Command,865,false
582733,Tirathons_Betrayal,885,false
582705,Stat_Stick_Mastery,880,false
582699,Nightmare_Egg_Shell,885,false
582618,Convergence_of_Fates,915,false
582598,Ethereal_Urn,880,false
582556,Vindictive_Combatants_Accolade_of_Conquest,915,false
582537,Fury_of_the_Burning_Sky,920,false
582496,Vindictive_Gladiators_Accolade_of_Conquest,915,false
582481,Caged_Horror,885,false
582474,Fearless_Gladiators_Accolade_of_Conquest,915,false
582461,Elementium_Bomb_Squirrel_Generator,910,false
582460,The_Devilsaurs_Bite,920,false
582459,Fearless_Combatants_Accolade_of_Conquest,915,false
582436,Tempered_Egg_of_Serpentrix,890,false
582415,Nether_Conductors,915,false
582366,Fearless_Gladiators_Badge_of_Conquest,880,false
582353,Fearless_Combatants_Badge_of_Conquest,880,false
582334,Vindictive_Combatants_Badge_of_Conquest,880,false
582314,Toe_Knees_Promise,885,false
582307,Unstable_Horrorslime,865,false
582258,Chaos_Talisman,870,false
582256,Vindictive_Gladiators_Badge_of_Conquest,880,false
582187,Chrono_Shard,880,false
582149,Ravaged_Seed_Pod,895,false
582114,Arans_Relaxing_Ruby,920,false
582068,Eye_of_Skovald,880,false
581972,Vindictive_Gladiators_Insignia_of_Conquest,900,false
581961,Arans_Relaxing_Ruby,895,true
581907,ThriceAccursed_Compass,875,false
581898,Oakhearts_Gnarled_Root,915,false
581881,Bloodthirsty_Instinct,865,false
581848,Giant_Ornamental_Pearl,905,false
581827,Fearless_Combatants_Insignia_of_Conquest,900,false
581824,Fearless_Gladiators_Insignia_of_Conquest,900,false
581786,Moonlit_Prism,885,false
581706,Memento_of_Angerboda,875,false
581549,Windscar_Whetstone,915,false
581492,Bloodstained_Handkerchief,900,false
581481,Obelisk_of_the_Void,905,false
581470,Stat_Stick_Haste,875,false
581462,Stat_Stick_Vers,875,false
581458,Hunger_of_the_Pack,875,false
581456,Swarming_Plaguehive,915,false
581452,Stat_Stick_Crit,875,false
581433,Mrrgrias_Favor,905,true
581377,Mark_of_Dargrul,885,false
581367,Draught_of_Souls,885,false
581315,Stormsinger_Fulmination_Charge,880,false
581300,Bloodstained_Handkerchief,895,true
581277,Arcanogolem_Digit,875,false
581251,Elementium_Bomb_Squirrel_Generator,905,false
581240,Nightmare_Egg_Shell,880,false
581199,Entwined_Elemental_Foci,895,false
581161,Nightblooming_Frond,905,false
581126,The_Devilsaurs_Bite,915,false
581123,Stat_Stick_Mastery,875,false
581093,Ethereal_Urn,875,false
581059,Fury_of_the_Burning_Sky,915,false
580817,Vindictive_Gladiators_Badge_of_Conquest,875,false
580816,Chaos_Talisman,865,false
580764,Tirathons_Betrayal,880,false
580749,Fearless_Gladiators_Badge_of_Conquest,875,false
580709,Fearless_Gladiators_Accolade_of_Conquest,910,false
580698,Arans_Relaxing_Ruby,915,false
580696,Vindictive_Combatants_Badge_of_Conquest,875,false
580695,Ravaged_Seed_Pod,890,false
580676,Eye_of_Skovald,875,false
580671,Fearless_Combatants_Badge_of_Conquest,875,false
580666,Caged_Horror,880,false
580650,Tiny_Oozeling_in_a_Jar,925,false
580647,Tempered_Egg_of_Serpentrix,885,false
580624,Convergence_of_Fates,910,false
580624,Nether_Conductors,910,false
580602,Vindictive_Combatants_Accolade_of_Conquest,910,false
580586,Fearless_Combatants_Accolade_of_Conquest,910,false
580583,Toe_Knees_Promise,880,false
580576,Vindictive_Gladiators_Accolade_of_Conquest,910,false
580566,Chrono_Shard,875,false
580477,Mrrgrias_Favor,925,false
580456,Obelisk_of_the_Void,900,false
580455,Fearless_Gladiators_Insignia_of_Conquest,895,false
580436,ThriceAccursed_Compass,870,false
580434,Oakhearts_Gnarled_Root,910,false
580376,Arans_Relaxing_Ruby,890,true
580355,Fearless_Combatants_Insignia_of_Conquest,895,false
580351,Giant_Ornamental_Pearl,900,false
580212,Memento_of_Angerboda,870,false
580202,Vindictive_Gladiators_Insignia_of_Conquest,895,false
580136,Moonlit_Prism,880,false
580104,Stat_Stick_Haste,870,false
580045,Mrrgrias_Favor,900,true
580045,Windscar_Whetstone,910,false
580041,Bloodstained_Handkerchief,895,false
580029,Elementium_Bomb_Squirrel_Generator,900,false
580007,Swarming_Plaguehive,910,false
579999,Stat_Stick_Vers,870,false
579947,Stat_Stick_Crit,870,false
579886,Hunger_of_the_Pack,870,false
579856,Fury_of_the_Burning_Sky,910,false
579834,Mark_of_Dargrul,880,false
579729,Nightmare_Egg_Shell,875,false
579720,Bloodstained_Handkerchief,890,true
579613,Ethereal_Urn,870,false
579600,Stat_Stick_Mastery,870,false
579550,Stormsinger_Fulmination_Charge,875,false
579534,Entwined_Elemental_Foci,890,false
579499,Arcanogolem_Digit,870,false
579473,The_Devilsaurs_Bite,910,false
579459,Darkmoon_Deck_Dominion,865,false
579410,Nightblooming_Frond,900,false
579386,Vindictive_Combatants_Badge_of_Conquest,870,false
579335,Fearless_Combatants_Badge_of_Conquest,870,false
579255,Mrrgrias_Favor,920,false
579255,Ravaged_Seed_Pod,885,false
579223,Tiny_Oozeling_in_a_Jar,920,false
579204,Fearless_Gladiators_Badge_of_Conquest,870,false
579182,Eye_of_Skovald,870,false
579164,Vindictive_Gladiators_Badge_of_Conquest,870,false
579143,Caged_Horror,875,false
579143,Chrono_Shard,870,false
579128,Obelisk_of_the_Void,895,false
579123,Tirathons_Betrayal,875,false
579030,Nether_Conductors,905,false
579029,Giant_Ornamental_Pearl,895,false
579003,Draught_of_Souls,880,false
578990,Fearless_Gladiators_Insignia_of_Conquest,890,false
578933,Arans_Relaxing_Ruby,910,false
578930,Toe_Knees_Promise,875,false
578917,Oakhearts_Gnarled_Root,905,false
578891,Convergence_of_Fates,905,false
578874,ThriceAccursed_Compass,865,false
578867,Fearless_Gladiators_Accolade_of_Conquest,905,false
578863,Vindictive_Gladiators_Insignia_of_Conquest,890,false
578834,Vindictive_Gladiators_Accolade_of_Conquest,905,false
578833,Fearless_Combatants_Insignia_of_Conquest,890,false
578827,Memento_of_Angerboda,865,false
578807,Fearless_Combatants_Accolade_of_Conquest,905,false
578804,Stat_Stick_Haste,865,false
578786,Moonlit_Prism,875,false
578761,Tempered_Egg_of_Serpentrix,880,false
578759,Vindictive_Combatants_Accolade_of_Conquest,905,false
578715,Windscar_Whetstone,905,false
578693,Arans_Relaxing_Ruby,885,true
578648,Stat_Stick_Vers,865,false
578587,Elementium_Bomb_Squirrel_Generator,895,false
578583,Stat_Stick_Crit,865,false
578546,Hunger_of_the_Pack,865,false
578519,Mrrgrias_Favor,895,true
578511,Bloodstained_Handkerchief,890,false
578510,Mark_of_Dargrul,875,false
578352,Bloodstained_Handkerchief,885,true
578348,Ethereal_Urn,865,false
578345,Nightmare_Egg_Shell,870,false
578297,Stat_Stick_Mastery,865,false
578261,Stormsinger_Fulmination_Charge,870,false
578182,The_Devilsaurs_Bite,905,false
578166,Fury_of_the_Burning_Sky,905,false
578094,Tiny_Oozeling_in_a_Jar,915,false
578071,Swarming_Plaguehive,905,false
578049,Obelisk_of_the_Void,890,false
577970,Spontaneous_Appendages,925,false
577939,Fearless_Gladiators_Badge_of_Conquest,865,false
577899,Entwined_Elemental_Foci,885,false
577865,Vindictive_Gladiators_Badge_of_Conquest,865,false
577850,Fearless_Combatants_Badge_of_Conquest,865,false
577845,Mrrgrias_Favor,915,false
577835,Oakhearts_Gnarled_Root,900,false
577802,Eye_of_Skovald,865,false
577797,Vindictive_Combatants_Badge_of_Conquest,865,false
577779,Toe_Knees_Promise,870,false
577745,Giant_Ornamental_Pearl,890,false
577735,Vindictive_Gladiators_Insignia_of_Conquest,885,false
577734,Nightblooming_Frond,895,false
577733,Caged_Horror,870,false
577729,Fearless_Combatants_Insignia_of_Conquest,885,false
577728,Faulty_Countermeasure,925,false
577717,Arcanogolem_Digit,865,false
577694,Chrono_Shard,865,false
577656,Ravaged_Seed_Pod,880,false
577604,Arans_Relaxing_Ruby,905,false
577592,Fearless_Gladiators_Insignia_of_Conquest,885,false
577502,Moonlit_Prism,870,false
577493,Icon_of_Rot,925,false
577412,Tirathons_Betrayal,870,false
577408,Fearless_Gladiators_Accolade_of_Conquest,900,false
577360,Vindictive_Gladiators_Accolade_of_Conquest,900,false
577334,Fearless_Combatants_Accolade_of_Conquest,900,false
577285,Windscar_Whetstone,900,false
577275,Vindictive_Combatants_Accolade_of_Conquest,900,false
577263,Arans_Relaxing_Ruby,880,true
577259,Convergence_of_Fates,900,false
577230,Mrrgrias_Favor,890,true
577228,Nether_Conductors,900,false
577215,Tempered_Egg_of_Serpentrix,875,false
577151,Mark_of_Dargrul,870,false
577055,Elementium_Bomb_Squirrel_Generator,890,false
577032,Bloodstained_Handkerchief,885,false
577010,Bloodstained_Handkerchief,880,true
576966,Fury_of_the_Burning_Sky,900,false
576873,The_Devilsaurs_Bite,900,false
576871,Swarming_Plaguehive,900,false
576865,Draught_of_Souls,875,false
576821,Stormsinger_Fulmination_Charge,865,false
576803,Nightmare_Egg_Shell,865,false
576650,Entwined_Elemental_Foci,880,false
576616,Tiny_Oozeling_in_a_Jar,910,false
576593,Arans_Relaxing_Ruby,900,false
576583,Obelisk_of_the_Void,885,false
576565,Spontaneous_Appendages,920,false
576523,Mrrgrias_Favor,910,false
576476,Icon_of_Rot,920,false
576451,Giant_Ornamental_Pearl,885,false
576388,Ravaged_Seed_Pod,875,false
576386,Oakhearts_Gnarled_Root,895,false
576355,Caged_Horror,865,false
576295,Vindictive_Gladiators_Insignia_of_Conquest,880,false
576269,Fearless_Gladiators_Insignia_of_Conquest,880,false
576219,Faulty_Countermeasure,920,false
576197,Nightblooming_Frond,890,false
576181,Moonlit_Prism,865,false
576176,Fearless_Combatants_Insignia_of_Conquest,880,false
576167,Vindictive_Combatants_Insignia_of_Conquest,925,false
576149,Arans_Relaxing_Ruby,875,true
576147,Toe_Knees_Promise,865,false
576003,Windscar_Whetstone,895,false
575975,Swarming_Plaguehive,895,false
575928,Mrrgrias_Favor,885,true
575919,Elementium_Bomb_Squirrel_Generator,885,false
575916,Mark_of_Dargrul,865,false
575811,Tirathons_Betrayal,865,false
575772,Vindictive_Combatants_Accolade_of_Conquest,895,false
575762,Vindictive_Gladiators_Accolade_of_Conquest,895,false
575706,Convergence_of_Fates,895,false
575695,Bloodstained_Handkerchief,875,true
575693,Fury_of_the_Burning_Sky,895,false
575645,Tempered_Egg_of_Serpentrix,870,false
